id,created_at,text
1592871561870323712,2022-11-16 13:25:49+00:00,"Die Entscheidung nimmt den Senat in die Pflicht, die anstehende Wiederholungswahl verantwortungsvoll vorzubereiten… https://t.co/JMiBSnLH4x"
1592871559353757698,2022-11-16 13:25:48+00:00,"Das Verfassungsgericht hat entschieden, dass die Wahlen zum #Abgeordnetenhaus und zu den Bezirksverordnetenversamml… https://t.co/FKhjuJuF2N"
1592801674149580800,2022-11-16 08:48:06+00:00,"Ich freue mich, dass wir ab Dezember den Eintritt ins Technikmuseum für alle unter 18 Jahren kostenfrei ermöglichen… https://t.co/mZuRWFL8EO"
1592539093317074945,2022-11-15 15:24:42+00:00,"Schließlich konnte der Bund auch den #HamburgerBahnhof im
Zusammenhang damit dauerhaft zurück in öffentliches Eigen… https://t.co/Bk49eZyA09"
1592539076728860673,2022-11-15 15:24:38+00:00,"hart, aber fair, und wie wir jetzt sagen können, erfolgreich verhandelt. Großen Dank auch an Peter Raue und die Fre… https://t.co/D7J3CnzFJY"
1592539007208067073,2022-11-15 15:24:21+00:00,"Dass es anders kam, war ein vierjähriger Prozess, an dem anfangs noch sehr wenige beteiligt waren, schließlich aber… https://t.co/8OveRohgxa"
1592538964044439555,2022-11-15 15:24:11+00:00,"Als einstiges Bahngrundstück vom Bund verkauft, vom Land Berlin mit Baurecht versehen - ein geerbter kulturpolitisc… https://t.co/RdfX8cJvlL"
1592538922583986176,2022-11-15 15:24:01+00:00,"Vergesellschaftung erfolgreich! 😉🎈👍🏽

Einer der bedeutendsten Kulturorte von #Berlin ist gerettet, ich bin sehr glü… https://t.co/mvH0013Vme"
1592466649177010177,2022-11-15 10:36:50+00:00,"Vielen Dank, lieber Daniel Barenboim. für Ihre Hingabe für die Musik – und für Berlin! (4/4)"
1592466645976436737,2022-11-15 10:36:49+00:00,"und für die Bildung des musikalischen Nachwuchses engagiert hat, nötigt allen Respekt ab. Das von ihm gegründete We… https://t.co/FzeHtBppC2"
1592466643971903488,2022-11-15 10:36:49+00:00,und als Künstlerischer Leiter und Generalmusikdirektor der Staatsoper Unter den Linden musikalisch außergewöhnliche… https://t.co/tf8XIyLBWe
1592466640998137858,2022-11-15 10:36:48+00:00,"Ich wünsche Daniel #Barenboim alles Gute zum heutigen 80. Geburtstag!
 
Gleichzeitig als Chefdirigent des Chicago S… https://t.co/4e5d4QqQuR"
1592144007924436998,2022-11-14 13:14:46+00:00,RT @LinksfraktionB: Wir lassen niemanden zurück: Heute beschließen wir im #Agh unser #Entlastungspaket für Berlin! Wir leisten damit konkre…
1591793625909846019,2022-11-13 14:02:29+00:00,Passend dazu @katjakipping heute Abend bei #AnneWill: https://t.co/qIIXtue8wA
1591790929547083776,2022-11-13 13:51:46+00:00,Das von der Ampel im BuTag beschlossene #Bürgergeld ist keine Überwindung von #HartzIV. Nötig sind aus unserer Sich… https://t.co/fKDW9YtryM
1591780687660863489,2022-11-13 13:11:04+00:00,Und natürlich beim @DT_Berlin für die Möglichkeit der inzwischen traditionelle Verleihung in den Kammerspielen und… https://t.co/H6ZkTHL3OT
1591780678923952129,2022-11-13 13:11:02+00:00,"Ich muss mich ebenfalls bedanken bei der engagierten Jury, beim @boev_berlin &amp; für die tolle Zusammenarbeit seit 5… https://t.co/ygLk3t9asQ"
1591780676449304577,2022-11-13 13:11:01+00:00,Der 5.@verlagspreis ist verliehen! Herzlichen Glückwunsch an die Preisträger*innen: der Große Preis für… https://t.co/Y9YtsfxSHB
1591533739783639041,2022-11-12 20:49:47+00:00,"RT @F_Brychcy: Heute war ich zusammen mit @LINKE_SZ&amp; @LinksfraktionB auf der kraftvollen Demo @_umverteilen ✊️❤️🔥, denn der Reichtum in der…"
1591474444245299200,2022-11-12 16:54:10+00:00,"in der alle genug im Kühlschrank und Wärme in ihren Wohnungen haben! Wir brauchen höhere Löhne, Sozialleistungen un… https://t.co/sYNy5GCfZB"
1591474396996190208,2022-11-12 16:53:59+00:00,"Demo des Bündnisses #Umverteilen! am sonnigen Novembersonnabend: Wir wollen ein Ende dieser Politik, die uns auf de… https://t.co/hylQmjXcMd"
1591472565717012483,2022-11-12 16:46:42+00:00,RT @dielinkeberlin: #umverteilenjetzt ✊🏼 https://t.co/lqWOJTI32n
1591472514424864768,2022-11-12 16:46:30+00:00,RT @brunnersandra1: Das Gymnasium am #Europasportpark erhält Unterstützung für akute Renovierungsmaßnahmen und eine Finanzierungszusage für…
1591419571441127425,2022-11-12 13:16:07+00:00,RT @LinksfraktionB: Die rot-grün-rote Koa in #Berlin weitet seine Hilfen in der #Krise nochmal aus. @SeeroiberJenny und @schatzbln erklären…
1591205532253278209,2022-11-11 23:05:36+00:00,"die Menschen zu treffen, die dieses Netzwerk ausmachen, ein gelungener Freitagabend! Auf die nächsten 125 Jahre… 😃… https://t.co/tvGs0sb9Pf"
1591205528944144384,2022-11-11 23:05:35+00:00,"eine wirklich beeindruckende Geschichte, und ein Spiegelbild der jeweiligen Verhältnisse. Freundschaften mit Künstl… https://t.co/mmOm6JDeaa"
1591205519871840256,2022-11-11 23:05:33+00:00,125 Jahre Bildgießerei Hermann Noack. Das muss zünftig gefeiert werden. 125 Jahre Berliner Kunstgeschichte - und ke… https://t.co/jMKeTztubw
1591138624149409792,2022-11-11 18:39:44+00:00,"Entstanden ist eine “Festschrift”, künstlerische Widmungen und Essays, die Nele Hertling würdigt. Es war mir eine F… https://t.co/3wMuL5T7Uq"
1591138620228145152,2022-11-11 18:39:43+00:00,"“Ins Offene. Nele Hertling - Neue Räume für die Kunst”, dieses Buch zum künstlerischen Schaffen Nele Hertlings, her… https://t.co/uH7Wb6Zr3A"
1591082241987207168,2022-11-11 14:55:42+00:00,RT @LinkePankow: Vielen Dank Dominique Krössin! Aufgrund deines unermüdlichen Einsatzes werden die unmöglichen Zustände im Gymnasium am #Eu…
1591002257188757504,2022-11-11 09:37:52+00:00,Der @TspBerlin hat mich gefragt und ich habe geantwortet. 😉🎈 https://t.co/ol1yLPUwKV
1590639620798427137,2022-11-10 09:36:52+00:00,Das #KleineGroszMuseum in der Berliner Bülowstraße befasst sich mit dem Aufenthalt #GeorgeGrosz’ in der Sowjetunion… https://t.co/6Xoe6fubO4
1590441636500160513,2022-11-09 20:30:09+00:00,"- die Verteidigung des Existenzrechts eines souveränen Staates eingeschlossen, der verfolgte oder vor Verfolgung be… https://t.co/EeJ30Vvvtz"
1590441634839556096,2022-11-09 20:30:09+00:00,der Volksgemeinschaft zu widerstehen und der antisemitischen Weltanschauung mit dem Imperativ des unbedingten Schut… https://t.co/m2xiY04buP
1590441632905953280,2022-11-09 20:30:08+00:00,"Ich bin dankbar, heute erneut dort sprechen und anschließend an der stillen Demonstration durch den Kiez teilnehmen… https://t.co/D9yihkbg36"
1590441630649044992,2022-11-09 20:30:08+00:00,"Terror ausgesetzt waren. Das war der Vorbote der Shoa, des Massenmordes an den europäischen Juden.
Die Gemeinde der… https://t.co/AxLNl8aRCK"
1590441628027998208,2022-11-09 20:30:07+00:00,"Im Scheunenviertel lebten viele jüdische Berlinerinnen und Berliner, die nach Entrechtung und Ausgrenzung in der Na… https://t.co/84OOJ37oRe"
1590294614044733442,2022-11-09 10:45:56+00:00,"dass es ihnen jedes Jahr aufs Neue gelingt, das Erinnern nicht im Ritual erstarren zu lassen, sondern aktuelle Bezü… https://t.co/HrgmSRGVR4"
1590294612245368834,2022-11-09 10:45:56+00:00,"und sozialen Ungerechtigkeiten spitzen Konflikte zu, Grund- und Menschenrechte sind unter Druck. Deshalb sind Hoffn… https://t.co/VovO2RlDRA"
1590294610299219969,2022-11-09 10:45:55+00:00,"friedlichen Verhältnissen, aber wir wissen auch: das Vermächtnis von 1989/90 ist heute mehr denn je gefährdet, auto… https://t.co/UXMQA8gVjz"
1590294606624980992,2022-11-09 10:45:55+00:00,Am 9. November 1989 wurde die Mauer zum Einsturz gebracht. Verbunden mit großer Hoffnung auf den weltweiten Fortsch… https://t.co/esxLHHs9MU
1590251172426059777,2022-11-09 07:53:19+00:00,"„Es ist geschehen, und folglich kann es wieder geschehen.“ 
Primo Levi

#niemalsvergessen https://t.co/Ah8cvQgRPX"
1589746181772840961,2022-11-07 22:26:40+00:00,lange nicht gesehenes Freund*innen - im Anschluss. Das war wirklich ein sehr schöner Abend! Und danke an Pride art… https://t.co/3Xsn3hOmz4
1589746172616286208,2022-11-07 22:26:38+00:00,Terminübernahme “von oben”. Aber aller guten Dinge sind drei - und ich habe mich nicht nur über Jack Woodheads Musi… https://t.co/unuaqZ70vj
1589746163355639809,2022-11-07 22:26:36+00:00,"Na, das war ja mal eine sehr schöne Überraschung! Eingeladen war ich von @nhaerting in seine Kanzlei zu einem Gespr… https://t.co/DbdFgmwc06"
1588822579653267460,2022-11-05 09:16:36+00:00,Vorher habe ich mich aber noch den Fragen der Kinderreporterin Emily gestellt. 🔎 Das Interview ist hier zu finden: https://t.co/JYQTwYeNO1
1588811979476860929,2022-11-05 08:34:29+00:00,Auch in diesem Jahr habe ich mich an den großartigen Berliner Märchentagen beteiligt. Für die 33. Ausgabe habe ich… https://t.co/64mxcNGiYu
1588564687977074689,2022-11-04 16:11:50+00:00,"RT @dielinkeberlin: Ab heute startet das »Netzwerk der Wärme«. Initiiert und organisiert von @katjakipping schafft es Räume der Begegnung,…"
1588104946007818240,2022-11-03 09:44:59+00:00,"RT @dielinkeberlin: .@klauslederer ""Wichtig für alle Menschen,..., ist, dass das Leben in unserer Stadt bezahlbar bleibt. Kunstschaffende s…"
1587861410960252928,2022-11-02 17:37:16+00:00,"RT @dielinkeberlin: #Entlastungspaket für Berlin: Wir stärken die Infrastruktur und lassen niemanden zurück.
💡Härtefallfonds gegen Strom- o…"
1587838179947814915,2022-11-02 16:04:57+00:00,"Im Interview mit dem @BerlAbendblatt erkläre ich, warum ich sehr gerne die Schirmherrschaft für diese Aktion überno… https://t.co/KQFzUHA1cd"
1587838176869113856,2022-11-02 16:04:56+00:00,Das @BerlAbendblatt &amp; der @BerlinRundfunk bringen Kunst unter die Leute: Die Aktion #KunstFürAlle will vielen Berli… https://t.co/lnQmzaWBp0
1587815676286275584,2022-11-02 14:35:32+00:00,RT @dielinkeberlin: .@klauslederer zum #Nachtragshaushalt: »Wir werden niemanden hängen lassen. Berlin ist nicht nur die Stadt der Freiheit…
1587726674451480576,2022-11-02 08:41:52+00:00,"Ein großes Dankeschön und Toi, toi, toi an Tim Sandweg und das Team von Schaubude und Festival!
Hier geht es zum Pr… https://t.co/HWtORRqVip"
1587726666163429377,2022-11-02 08:41:50+00:00,Viele dieser Themen werden in den kommenden Tagen in den verschiedenen Formaten und Aufführungen künstlerisch verha… https://t.co/kpRf5TDZpb
1587726658764767234,2022-11-02 08:41:48+00:00,"Für künstlerische Schaffensprozesse typisch, hat die Verunsicherung nun auch in der mitteleuropäischen Gesellschaft… https://t.co/59fcTcBDro"
1587726651416317953,2022-11-02 08:41:46+00:00,Das Festival “Theater der Dinge” für Figuren- und Objekttheater wird alljährlich von der Schaubude Berlin in der… https://t.co/8N6no6DV3K
1587519776431144963,2022-11-01 18:59:44+00:00,"dringende Empfehlung, die mit den Preisen verbundenen Ausstellungen der Künstlerinnen “Ruth Wolf-Rehfeldt - Wie ein… https://t.co/beTavSgJ4f"
1587519723029336065,2022-11-01 18:59:31+00:00,Herzlichen Glückwunsch an Ruth Wolf-Rehfeldt zur Zuerkennung des Hannah-Höch-Preises des Landes Berlin 2022 für ihr… https://t.co/RnfRlpdCzc
1587473699443179522,2022-11-01 15:56:38+00:00,RT @LinksfraktionB: Dafür haben wir uns lange eingesetzt: Das #Sozialticket wird in Berlin ab Januar 2023 nur noch 9 Euro kosten! Erstmal b…
1587473641289224194,2022-11-01 15:56:24+00:00,"Ich freue mich schon auf die Eröffnung unseres Archäologischen Hauses am Petriplatz, das mit Sicherheit ein spannen… https://t.co/ZSFTH2jL3u"
1587473632460259331,2022-11-01 15:56:22+00:00,"In einem 7x3 m großen Holzbauwerk, errichtet um 1400, konnten 48 m³ Füllung entnommen, große Mengen typischen Haush… https://t.co/w6Uz9GvAL8"
1587473624625303554,2022-11-01 15:56:20+00:00,"Die Hälfte der Grabung von 20.000 qm an der Wiege Berlins, am Molkenmarkt, sind geschafft! Heute konnte ich mit Lan… https://t.co/AOjp0RYaKZ"
1587018149215469568,2022-10-31 09:46:26+00:00,Zum Start in die Woche wurde ich mit dieser kleinen Weisheit begrüßt. 🚩☀️😃 https://t.co/06BCCk20T7
1586661617630068738,2022-10-30 10:09:43+00:00,herzliche Glückwünsche zu übermitteln. Und großartige Künstler*innen gestalteten einen kurzweiligen Gala-Abend. Auf… https://t.co/UKYai5TVeO
1586661580598640640,2022-10-30 10:09:34+00:00,"Renaissance steht dran, Art déco ist das Gebäude und drinnen ist Vielfalt, von Renaissance bis Zeitgenössisches. Ge… https://t.co/Z5UsrXAe04"
1586256479858065409,2022-10-29 07:19:50+00:00,"Das zentrale Thema wird sein, dass niemand in der Stadt zurückgelassen wird. 

Im Interview mit @ndaktuell u.a. übe… https://t.co/BKx0FAUEZv"
1585982865585553408,2022-10-28 13:12:35+00:00,"Bei der Hilfe für verfolgte Schriftsteller*innen arbeiten wir längst zusammen, aber heute habe ich mit @SophSumbu &amp;… https://t.co/uw9IsUEkQ5"
1585718321705623553,2022-10-27 19:41:23+00:00,"Bei der berührenden Ausstellungseröffnung heute traf ich viele liebe Bekannte, unter anderem @F_Brychcy und ich fre… https://t.co/GlEsUjhldP"
1585714944174981120,2022-10-27 19:27:58+00:00,Das @dznsza in der @pressetopo beleuchtet seit heute mit der dreisprachigen Ausstellung “Vergessen und vorbei? Das… https://t.co/nr3JiMlUEx
1585714905562644481,2022-10-27 19:27:49+00:00,eine würdige Erinnerung zu verschaffen. Unter dem Strich erfolgreich - und Denkmalbehörden und Institutionen der Er… https://t.co/3ZYPXpWv9h
1585714865808605185,2022-10-27 19:27:39+00:00,"In Lichterfelde-Süd haben sich die Initiative KZ-Außenlager Lichterfelde e.V., das Aktionsbündnis Lichterfelde Süd… https://t.co/YSo5gEV1uz"
1585548685173301249,2022-10-27 08:27:19+00:00,“Denkmal Nachkriegsmoderne - wie gut ist Berlin aufgestellt?” Das war ein anregendes &amp; motivierendes Abschlussplenu… https://t.co/HLxVacZ1Kf
1585303686934564869,2022-10-26 16:13:47+00:00,"Und ich bin froh über die Bekanntschaft dieser wunderbaren Menschen! Sie haben gezeigt, dass Haltung und Einsatz ke… https://t.co/G3mRPsTKlV"
1585303677849722880,2022-10-26 16:13:44+00:00,"Heute wurde der 10. Geburtstag des Fördervereins gefeiert! Ich bin glücklich, dass ich zur Festrede zum Geburtstags… https://t.co/pyU7wQqHNS"
1585303668093767685,2022-10-26 16:13:42+00:00,"Ich habe damals gemeinsam mit @ElkeBreitenbach und @wenkexin Zeit dort vollbracht, um die engagierten Besetzer*inne… https://t.co/5YKjiLNHcr"
1585303658895319040,2022-10-26 16:13:40+00:00,112 Tage hatten Senior*innen um die leider inzwischen verstorbene Doris Syrbe im Jahr 2012 „ihre“ Seniorenbegegnung… https://t.co/Ht9UX64bSc
1585239772087218176,2022-10-26 11:59:48+00:00,".@katjakipping, #LenaKreck und ich arbeiten jeden Tag daran, die Folgen der multiplen Krise für die Menschen, die d… https://t.co/TZtlPBSaoy"
1585239179302416384,2022-10-26 11:57:27+00:00,"RT @katjakipping: Freue mich sehr, dass gestern im Senat die Vorschläge, wie #NetzwerkderWärme materiell unterfüttert wird und wie #Härtefa…"
1585019463514042369,2022-10-25 21:24:22+00:00,"Vielen Dank für die Unterstützung an die @AdK_Berlin, die @rosaluxstiftung und die @HellePanke - Rosa-Luxemburg-Sti… https://t.co/idxTP3Xups"
1585019460267962368,2022-10-25 21:24:22+00:00,"Was für ein schöner Abend mit vielen Menschen im Saal, denen das baukulturelle Erbe Berlins am Herzen liegt und die… https://t.co/CiBuSjVOVC"
1585019451568975872,2022-10-25 21:24:20+00:00,"unserem Berliner Antrag für die Tentativliste zum UNESCO-Weltkulturerbe.

Das Kino International, 1963 eröffnet, en… https://t.co/OshCLzAIJr"
1585019443398123520,2022-10-25 21:24:18+00:00,OST - WEST - OST: Karl-Marx-Allee und Interbau 1957. Architektur und Städtebau der Berliner Nachkriegsmoderne. Unte… https://t.co/udyYcnZz0E
1584822566912675840,2022-10-25 08:21:59+00:00,Kann das Beschmieren und Beschädigen von Kunstwerken das Verständnis für die Dringlichkeit des Handelns gegen die K… https://t.co/ymtrfQQtn5
1584660602395381761,2022-10-24 21:38:23+00:00,"Danke, Zilli, für deine Kraft und deine Stimme. 5/5

#akeDikhea #neverforget #niewieder https://t.co/slaDjJvPav"
1584660594728148992,2022-10-24 21:38:22+00:00,"Zilli war eine unglaublich warmherzige, beeindruckende Frau, die zu kennen eine Freude war. Ihre Stärke sollte uns… https://t.co/J6HbcymTNJ"
1584660591117205506,2022-10-24 21:38:21+00:00,"Ich bin dankbar für dieses Engagement bei der Erinnerung, das uns die Schicksale dieser Menschen auf berührende Wei… https://t.co/2T2IHTimKo"
1584660580727951360,2022-10-24 21:38:18+00:00,Wir sahen 9 beeindruckende filmische Erzählungen von Biografien von den Nazis verfolgter oder ermordeter Sinti und… https://t.co/WPO0IKbH3B
1584660572230258688,2022-10-24 21:38:16+00:00,“Menschen können zweimal sterben.” Bereits zum 6. Mal durfte ich heute als Schirmherr dabei sein bei der Eröffnung… https://t.co/N7yceGSD8b
1583861855516127232,2022-10-22 16:44:27+00:00,"Freiheit ist nicht westlich, nicht östlich, sondern universell. In Solidarität mit den emanzipatorischen Protesten… https://t.co/R5Q7aGz5Km"
1583814946735132672,2022-10-22 13:38:03+00:00,RT @UlrichSchneider: Auf den Punkt! #solidarischerHerbst
1583801297274253312,2022-10-22 12:43:49+00:00,"Damit wir durch die aktuellen Krisen kommen, müssen Menschen mit kleinen &amp; mittleren Einkommen viel stärker entlast… https://t.co/gNZ8TkNv9r"
1583801288596549635,2022-10-22 12:43:47+00:00,"#SolidarischerHerbst: 
Tausende heute auf der Straße in Berlin und anderen Städten - solidarisch an der Seite der U… https://t.co/fMIHqBeVJ7"
1583796388650921984,2022-10-22 12:24:19+00:00,RT @dielinkeberlin: Wow. Tausende Menschen bei der Großdemonstration #solidarischerherbst. Darunter über 500 Mitglieder und Freund*innen vo…
1583767996618526720,2022-10-22 10:31:30+00:00,"#SolidarischerHerbst - Kundgebung und Demo in #Berlin geht jetzt los am Invalidenpark! ☺️🚩✊
@UlrichSchneider… https://t.co/XNQ1TsAFZJ"
1583575983839653888,2022-10-21 21:48:30+00:00,"und innovative, neue Ideen. Dafür ein dickes Dankeschön und einen herzlichen Glückwunsch an die ganzen Engagierten… https://t.co/6tEqw9ddxQ"
1583575975224233986,2022-10-21 21:48:28+00:00,"Berlin ist ein Ort der freien performativen und darstellenden Künste, auf den vielerorts geschaut wird. Das hat auc… https://t.co/yTrTXYgEsj"
1583575966906871809,2022-10-21 21:48:26+00:00,"Zwei auf eins: 10 Jahre Branchentreff der freien darstellenden Künste - Performing Arts Programm des #LAFT #Berlin,… https://t.co/6IPz7BCBz4"
1583416499116871680,2022-10-21 11:14:46+00:00,Morgen! ☺️ https://t.co/1AzJ01bRap
1582837024494526464,2022-10-19 20:52:08+00:00,RT @dielinkeberlin: . @Katina_Schubert @klauslederer @SeeroiberJenny @schatzbln begrüßen das: „Damit würde ein wichtiges Ziel der rot-grün-…
1582836936242102272,2022-10-19 20:51:47+00:00,"RT @LinksfraktionB: Samstag auf die Straße für soziale Sicherheit, Entlastungen für Menschen mit wenig Geld und eine schnellere Energiewend…"
1582653640644653056,2022-10-19 08:43:26+00:00,"Wir sehen uns am Sonnabend!? Das Bündnis #SolidarischerHerbst ruft auf zu mehreren Demonstrationen hierzulande, dar… https://t.co/9aDR9rqEjv"
1582641529486594049,2022-10-19 07:55:19+00:00,RT @TeamPetraPau: Heute auf dem Alice-Salomon-Platz in #Hellersdorf #mahe mit @klauslederer #wirsindlaut #Energiekosten #Solidarisch wir si…
1582641257226022912,2022-10-19 07:54:14+00:00,RT @regina_kittler: Wir waren heute in Hellersdorf auf der Straße und haben für einen #solidarischenHerbst geworben! Lasst uns am kommenden…
1582078009552818176,2022-10-17 18:36:05+00:00,"Margritte, Miró, Dali, Delvaux, Pollock bis Rothko, Kahlo und Riviera - als Kern der Sammlung, die nach dem Wunsch… https://t.co/o9hq0aKrfz"
1582078006150823936,2022-10-17 18:36:04+00:00,"Die Sammlung #Pietzsch mit 150 bedeutenden Gemälden, Zeichnungen und Skulpturen hat das Sammlerehepaar Ulla und Hei… https://t.co/YkHno0YcHa"
1582040106151469057,2022-10-17 16:05:28+00:00,"Für den Workshop am 4. November gibt es noch freie Plätze. Mehr Infos unter 
 https://t.co/JJ5Vw7uBEe"
1582040102280126464,2022-10-17 16:05:27+00:00,"Heute habe ich mich mit @yosapeit  und dem Team von @acudmachtneu über das großartige Projekt ""Error Music"" für Mäd… https://t.co/QStwr6k58Y"
1581556895261028352,2022-10-16 08:05:22+00:00,RT @k_ronneburg: Beim Graffiti-Jam in #Hellersdorf noch ein bisschen Werbung für die Kundgebung der @DIE_LINKE_MaHe am Dienstag mit @klausl…
1581256484100673536,2022-10-15 12:11:38+00:00,"RT @LinkePankow: Unser Kultursenator @klauslederer:
Wir sehen im Bund - die @fdp ist ein Riesenproblem. Wir dürfen nicht zulassen, dass sie…"
1581255801402187777,2022-10-15 12:08:56+00:00,"RT @katjakipping: „49 Euro pro Monat im Abo sind für Menschen mit besonders kleinen Renten, kleinen Einkommen und in Sozialleistungen schwe…"
1581204170719506432,2022-10-15 08:43:46+00:00,"Der Sonnabend gehört (auch) der Partei. Nämlich meinem Bezirksverband @LinkePankow. Hauptversammlung, und quasi pot… https://t.co/M7MA8Frgvl"
1581202746253881345,2022-10-15 08:38:06+00:00,"RT @AlexJahns: Sozialsenatorin @katjakipping auf der Hauptversammlung von @LinkePankow: ""Die Berliner Linke kann wieder zulegen, mit @klaus…"
1581030968651309056,2022-10-14 21:15:31+00:00,RT @brunnersandra1: Mit @katjakipping und @ElkeBreitenbach zu Besuch beim Tag der offenen Tür bei @HousingFirstB. Ein Projekt mit Strahlwir…
1580875052953702400,2022-10-14 10:55:58+00:00,"RT @SenIAS_Berlin: Sozialsenatorin @katjakipping und Justizsenatorin Dr. Lena Kreck bitten die Berliner Gerichte, Zwangsräumungen auszusetz…"
1580830644275662850,2022-10-14 07:59:30+00:00,"RT @katjakipping: Und falls es zu einer Wiederholungswahl kommen sollte, hat @dielinkeberlin mit @klauslederer einen tollen Spitzenkandidat…"
1580640399198105600,2022-10-13 19:23:32+00:00,Dabei haben wir doch noch gar nicht richtig angefangen… 😉🎈😘 #LINKE #Berlin @dielinkeberlin https://t.co/EsMl4Ow3LG
1580622056911433730,2022-10-13 18:10:39+00:00,"Stadt zu sehen, mit Seiten aus den Originalmanuskripten seiner bedeutendsten, in Berlin entstandenen Werke. Ein Bes… https://t.co/zxe7ebK4xR"
1580622038737514496,2022-10-13 18:10:35+00:00,"Oktober 1918 bis zum Mai 1921 in #Berlin. Seine Vorstellung eines sozialistischen Europas verwirklichte sich nicht,… https://t.co/TgMt9oMOWy"
1580622022408736770,2022-10-13 18:10:31+00:00,Absolute Besuchsempfehlung für die Ausstellung “BOEM! Paul van Ostaijen in Berlin” im Ephraim-Palais des… https://t.co/IOsx3yizfD
1580582715178393600,2022-10-13 15:34:19+00:00,zu den mehr als 2.800 Ermordeten &amp; Informationen zur Geschichte der Gedenkstätte selbst. All das in beispielgebende… https://t.co/uZg6pZV4UU
1580582706001297408,2022-10-13 15:34:17+00:00,Heute haben wir in der Gedenkstätte Deutscher Widerstand dessen gedacht und die digitale Erinnerung anhand dreier n… https://t.co/J1EjtlJxgW
1580582698409525248,2022-10-13 15:34:15+00:00,"Vor 70 Jahren, im September 1952, wurde die Gedenkstätte #Plötzensee, an der Stätte der Hinrichtung unzähliger Opfe… https://t.co/GfV8oKVMuQ"
1580114589064527873,2022-10-12 08:34:09+00:00,"RT @SenKultEu: Die freien Berliner Kulturschaffenden brauchen Räume.  Wie diese bestehenden und künftigen Räume aussehen, soll sich nach de…"
1579941609160183814,2022-10-11 21:06:48+00:00,"Es ist immer wieder ein Ereignis, das mich sehr berührt. Und das Team der Stiftung ist einfach klasse! 4/4"
1579941606102556672,2022-10-11 21:06:47+00:00,Das andere prämierte Projekt in diesem Jahr war die Förderung des Holocaust-Gedenkens auf TikTok. Beides zeigt exem… https://t.co/EyTu97umfx
1579941587555356672,2022-10-11 21:06:43+00:00,"Das Deutsch-Israelisches Zukunftsforum (DIZF) verleiht diesen Preis jährlich an Projekte von jungen Menschen, die s… https://t.co/JnJJgoo9Ep"
1579941572396785664,2022-10-11 21:06:39+00:00,"Heute Abend hatte ich wieder einmal die große Ehre, für das Land Berlin ein Grußwort bei der Verleihung des Shimon-… https://t.co/iRH9uDmeEQ"
1579939719034863616,2022-10-11 20:59:17+00:00,"RT @DIE_LINKE_MaHe: Wir setzen unsere Tour in #MaHe zum ""Heißen Herbst"" fort. Am 18.10. dürfen wir @klauslederer ab 17 Uhr auf unserer Kund…"
1579939490361413632,2022-10-11 20:58:23+00:00,RT @SenIAS_Berlin: #HousingFirst gehört nun zum festen Inventar beim Kampf gegen Wohnungslosigkeit. Dafür gibt‘s doppelt soviel Geld &amp; es w…
1579205011539898370,2022-10-09 20:19:49+00:00,"Im @gorkitheater Premiere der Inszenierung von Oliver Frljić: Bertolt Brechts “Mutter Courage und ihre Kinder”, und… https://t.co/uyQmGUcgVe"
1579105947485884416,2022-10-09 13:46:10+00:00,"RT @LinksfraktionB: .@k_ronneburg fragt Senat zur Preissenkung beim Sozialticket; @SenUMVKBerlin bestätigt, dass Absenkung von Januar - Mär…"
1578847996464500736,2022-10-08 20:41:10+00:00,"Ich bin  froh, dass wir sie heute gemeinsam mit Beate und Serge Klarsfeld, dem französischen Botschafter, Herrn Del… https://t.co/5Zzd6Zs20c"
1578847985710297089,2022-10-08 20:41:08+00:00,“Beate und Serge Klarsfeld. Der Kampf gegen das Vergessen.” Diese Ausstellung des Mémorial de la Shoah ist von heut… https://t.co/j6jDgyyPYr
1578761954394779648,2022-10-08 14:59:16+00:00,Berlin bleibt bunt. 🎈🌈 https://t.co/kw4iRzjskq
1578386460805398528,2022-10-07 14:07:11+00:00,"Sie ruft Berlinerinnen und Berliner sowie Berlins Unternehmen dazu auf, für die Menschen in der Ukraine zu spenden,… https://t.co/4MlBZVTdxe"
1578386454790692865,2022-10-07 14:07:10+00:00,"Wir Berlinerinnen und Berliner stehen zusammen mit den Menschen in der Ukraine, gegen Putins schändlichen Krieg, fü… https://t.co/Oe5ysz4CAa"
1578319705135550464,2022-10-07 09:41:56+00:00,"Ich bin sehr berührt, dass die Familie Greenwald, Nachfahren von Berta Blau, aus den USA gekommen sind und zu uns g… https://t.co/NKoEBAGZpT"
1578319692908748800,2022-10-07 09:41:53+00:00,"Stolpersteine sind Steine des Anstoßes, Ausdruck der so wichtigen Gedenkkultur “von unten”, ohne die es so viel Wis… https://t.co/9RINURKQld"
1578319680569507842,2022-10-07 09:41:50+00:00,"Stolpersteine in Erinnerung an Bertha Blau, Marie Blau, Betty Lewinski, Frieda Behrendsohn, Albert Buchsbaum, Emili… https://t.co/3pGmUvwGo7"
1578318587256659969,2022-10-07 09:37:29+00:00,"RT @Holger_Michel: Soeben haben wir die Spendenkampagne Berlin.Zug.Ukraine präsentiert. 
Was und wo ihr ab sofort spenden könnt? 👇👇👇
Berlin…"
1578065303229136896,2022-10-06 16:51:01+00:00,Die @berlinerzeitung hat mein Nachwort für den tollen Band „#BreakingFree - Die wunderbare Welt des LGBTQ-Musicals“… https://t.co/9PI8st7Qb6
